round_epochs,val_loss,val_acc,val_precision,val_recall,val_f1score,val_matthews,val_rmse,val_mean_squared_error,loss,acc,precision,recall,f1score,matthews,rmse,mean_squared_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neuron,last_activation,losses,lr,optimizer
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63676,relu,32,0.41666666666666663,500,8,2,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674774169922,0.0,1.0,1.0,1.0,0.0,8.984999,81.63674,relu,32,0.41666666666666663,500,8,2,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,8,2,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,50.15229415893555,0.0,1.0,1.0,1.0,0.0,7.017443656921387,50.15229415893555,64.39485168457031,0.0,1.225397,0.75,0.9295791,0.0,7.1933885,64.39485,relu,32,0.41666666666666663,500,8,2,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,102.6263198852539,0.0,60000000.0,0.30000001192092896,0.6000000238418579,0.0,10.095662117004395,102.6263198852539,144.4289520263672,0.0,1.3073593,0.5729167,0.76951146,0.0,10.014353,144.42896,relu,32,0.41666666666666663,500,8,2,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,84.38566589355469,0.0,1.0526316165924072,1.0,1.0256409645080566,0.0,9.148093223571777,84.38566589355469,120.11116638183594,0.0,1.047619,0.39583334,0.5681159,0.0,10.399195,120.11117,relu,32,0.41666666666666663,500,8,2,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,2,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674774169922,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,2,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985,81.63676,relu,32,0.41666666666666663,500,8,2,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,129.472412109375,0.0,0.0,0.0,0.0,0.0,11.355939865112305,129.472412109375,145.27015380859376,0.0,1.3333331,0.072916664,0.13468012,0.0,11.76518,145.27014,relu,32,0.41666666666666663,500,8,2,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,39.23354721069336,0.0,1.0,1.0,1.0,0.0,6.1898956298828125,39.23354721069336,59.195672607421876,0.0125,1.0375458,0.875,0.949146,0.0,6.587181,59.19567,relu,32,0.41666666666666663,500,8,2,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,141.89324951171875,0.0,0.0,0.0,0.0,0.0,11.873600959777832,141.89324951171875,201.6365173339844,0.0,1.1346802,0.3125,0.48567533,0.0,12.730011,201.63652,relu,32,0.41666666666666663,500,8,2,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674774169922,0.0,1.0,1.0,1.0,0.0,8.985001,81.63674,relu,32,0.41666666666666663,500,8,2,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,8,2,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,2,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,278.40057373046875,0.0,0.0,0.0,0.0,0.0,16.674175262451172,278.40057373046875,373.7304931640625,0.0,1.0,0.09375,0.17043258,0.0,17.742542,373.7305,relu,32,0.41666666666666663,500,8,2,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,16.181241989135742,0.0,1.0,1.0,1.0,0.0,3.8524086475372314,16.181241989135742,77.79188690185546,0.0,1.0391841,0.78125,0.8901976,0.0,7.4003134,77.791885,relu,32,0.41666666666666663,500,8,2,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,180.74520874023438,0.0,0.0,0.0,0.0,0.0,13.397747993469238,180.74520874023438,336.2793823242188,0.0,1.1407408,0.33333334,0.5156794,0.0,15.774279,336.2794,relu,32,0.41666666666666663,500,8,2,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,8,3,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674621582031,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,8,3,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,8,3,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,62.03169631958008,0.0,1.0,1.0,1.0,0.0,7.813586235046387,62.03169631958008,88.25191650390624,0.0,1.1568627,0.6666667,0.8430335,0.0,8.548802,88.251915,relu,32,0.41666666666666663,500,8,3,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,88.59104919433594,0.0,1.1764706373214722,1.0,1.0810810327529907,0.0,9.359903335571289,88.59104919433594,78.16898040771484,0.0,1.2683983,0.7604167,0.9365199,0.0,8.315786,78.168976,relu,32,0.41666666666666663,500,8,3,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,141.84405517578125,0.0,0.0,0.0,0.0,0.0,11.8808012008667,141.84405517578125,142.74898376464844,0.0,1.2370371,0.30208334,0.4792039,0.0,11.233722,142.749,relu,32,0.41666666666666663,500,8,3,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674621582031,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,8,3,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674621582031,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,8,3,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674621582031,0.0,1.0,1.0,1.0,0.0,8.985001,81.63674,relu,32,0.41666666666666663,500,8,3,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,166.80007934570312,0.0,0.0,0.0,0.0,0.0,12.888470649719238,166.80007934570312,269.49669189453124,0.0,1.0666667,0.1875,0.3047619,0.0,15.088478,269.49667,relu,32,0.41666666666666663,500,8,3,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,57.2301139831543,0.0,1.0,1.0,1.0,0.0,7.513131618499756,57.2301139831543,63.94574737548828,0.0,1.1007408,0.7604167,0.8948371,0.0,6.972627,63.945747,relu,32,0.41666666666666663,500,8,3,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,6.345577716827393,0.0,1.0,1.0,1.0,0.0,2.3340156078338623,6.345577716827393,137.5803253173828,0.0,1.0119047,0.84375,0.9119658,0.0,8.970545,137.58032,relu,32,0.41666666666666663,500,8,3,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,3,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,3,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,8,3,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,64.49085998535156,0.0,1.0,1.0,1.0,0.0,7.976676940917969,64.49085998535156,99.97569427490234,0.0,1.0644927,0.6979167,0.84219104,0.0,8.448993,99.97569,relu,32,0.41666666666666663,500,8,3,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,51.779151916503906,0.0,1.0,1.0,1.0,0.0,7.134423732757568,51.779151916503906,34.59122161865234,0.0,1.0222222,0.9583333,0.98853046,0.0,4.9432673,34.59122,relu,32,0.41666666666666663,500,8,3,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,142.7628631591797,0.0,0.0,0.0,0.0,0.0,11.927638053894043,142.7628631591797,204.23133850097656,0.0,1.1142857,0.29166666,0.46056163,0.0,12.823606,204.23135,relu,32,0.41666666666666663,500,8,3,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,8,4,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63676,relu,32,0.41666666666666663,500,8,4,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,4,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,107.00541687011719,0.0,0.0,0.0,0.0,0.0,10.315196990966797,107.00541687011719,107.27301330566407,0.0,1.4757576,0.47916666,0.723145,0.0,9.916506,107.27301,relu,32,0.41666666666666663,500,8,4,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,139.95596313476562,0.0,0.0,0.0,0.0,0.0,11.806035995483398,139.95596313476562,239.79160766601564,0.0,1.1428572,0.30208334,0.4687959,0.0,13.015074,239.7916,relu,32,0.41666666666666663,500,8,4,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,148.6915283203125,0.0,0.0,0.0,0.0,0.0,12.167120933532715,148.6915283203125,315.6137329101563,0.0,1.2777778,0.26041666,0.4315789,0.0,14.856175,315.6137,relu,32,0.41666666666666663,500,8,4,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,4,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985001,81.63676,relu,32,0.41666666666666663,500,8,4,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985001,81.63676,relu,32,0.41666666666666663,500,8,4,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,80.08475494384766,0.0,1.0,1.0,1.0,0.0,8.906147956848145,80.08475494384766,88.7401611328125,0.0,1.1837474,0.6458333,0.82718486,0.0,8.786907,88.74016,relu,32,0.41666666666666663,500,8,4,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,72.16119384765625,0.0,1.0,1.0,1.0,0.0,8.446721076965332,72.16119384765625,125.83954162597657,0.0,1.1424242,0.6354167,0.81087464,0.0,9.672893,125.83954,relu,32,0.41666666666666663,500,8,4,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,105.5191650390625,0.0,10000000.0,0.05000000074505806,0.10000000149011612,0.0,10.2356538772583,105.5191650390625,93.93955078125,0.0,1.1548452,0.5833333,0.76521736,0.0,9.347922,93.93955,relu,32,0.41666666666666663,500,8,4,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,4,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,8,4,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63676,relu,32,0.41666666666666663,500,8,4,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,104.29948425292969,0.0,10000000.0,0.05000000074505806,0.10000000149011612,0.0,10.182724952697754,104.29948425292969,129.5911376953125,0.0125,1.1160713,0.5104167,0.69987917,0.0,10.3087435,129.59114,relu,32,0.41666666666666663,500,8,4,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,42.83891677856445,0.0,1.0,1.0,1.0,0.0,6.47918701171875,42.83891677856445,80.81880493164063,0.0,1.0138888,0.7604167,0.8680745,0.0,7.8345385,80.8188,relu,32,0.41666666666666663,500,8,4,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,151.83584594726562,0.0,0.0,0.0,0.0,0.0,12.296804428100586,151.83584594726562,328.54973754882815,0.0,1.1319445,0.41666666,0.58922786,0.0,14.598188,328.54974,relu,32,0.41666666666666663,500,8,4,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63674,relu,32,0.41666666666666663,500,16,0,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,16,0,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674774169922,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,16,0,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,274.9619445800781,0.0,0.0,0.0,0.0,0.0,16.554298400878906,274.9619445800781,320.0932983398437,0.0,1.1666666,0.09375,0.17211328,0.0,17.278704,320.09332,relu,32,0.41666666666666663,500,16,0,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,14.752820014953613,0.0,1.0,1.0,1.0,0.0,3.75260591506958,14.752820014953613,30.985464096069336,0.025,1.0238096,0.9166667,0.967213,0.0,4.316338,30.985464,relu,32,0.41666666666666663,500,16,0,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,285.766845703125,0.0,0.0,0.0,0.0,0.0,16.89315414428711,285.766845703125,297.82415771484375,0.0,0.33333328,0.020833334,0.03921568,0.0,16.893875,297.82416,relu,32,0.41666666666666663,500,16,0,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.984999,81.63675,relu,32,0.41666666666666663,500,16,0,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,16,0,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,16,0,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,395.75048828125,0.0,0.0,0.0,0.0,0.0,19.872047424316406,395.75048828125,440.6658020019531,0.0,0.0,0.0,0.0,0.0,20.39043,440.66583,relu,32,0.41666666666666663,500,16,0,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,100.06427764892578,0.0,1.5,0.44999998807907104,0.6923076510429382,0.0,9.943963050842285,100.06427764892578,110.90668334960938,0.0,1.1148148,0.5208333,0.7057381,0.0,9.810182,110.90669,relu,32,0.41666666666666663,500,16,0,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,1.9474964141845703,0.0,1.0,1.0,1.0,0.0,1.1413285732269287,1.9474964141845703,56.32030029296875,0.0,1.0256411,0.8958333,0.9557188,0.0,6.1704545,56.3203,relu,32,0.41666666666666663,500,16,0,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,16,0,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,16,0,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,16,0,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,338.02886962890625,0.0,0.0,0.0,0.0,0.0,18.377620697021484,338.02886962890625,369.3836303710938,0.0,3333333.8,0.052083332,0.0949074,0.0,18.298395,369.38364,relu,32,0.41666666666666663,500,16,0,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,196.17575073242188,0.0,0.0,0.0,0.0,0.0,13.983222961425781,196.17575073242188,202.1289306640625,0.0,1.047619,0.45833334,0.6376811,0.0,12.1911335,202.12894,relu,32,0.41666666666666663,500,16,0,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,152.6671600341797,0.0,0.0,0.0,0.0,0.0,12.330358505249023,152.6671600341797,153.84737854003907,0.0,1.1992425,0.36458334,0.5575304,0.0,12.009947,153.84738,relu,32,0.41666666666666663,500,16,0,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.984999,81.63675,relu,32,0.41666666666666663,500,16,1,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985001,81.63676,relu,32,0.41666666666666663,500,16,1,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985001,81.63675,relu,32,0.41666666666666663,500,16,1,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,143.0155029296875,0.0,0.0,0.0,0.0,0.0,11.926831245422363,143.0155029296875,165.82270202636718,0.0,1.9444445,0.15625,0.28751945,0.0,12.583831,165.82271,relu,32,0.41666666666666663,500,16,1,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,15.771197319030762,0.0,1.0,1.0,1.0,0.0,3.6938064098358154,15.771197319030762,81.22335510253906,0.0,1.0266666,0.8125,0.9070377,0.0,7.2162886,81.22335,relu,32,0.41666666666666663,500,16,1,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,22.460275650024414,0.0,1.0,1.0,1.0,0.0,4.639538764953613,22.460275650024414,80.16276245117187,0.0,1.0418061,0.7708333,0.88497996,0.0,7.5194063,80.162766,relu,32,0.41666666666666663,500,16,1,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675079345703,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,16,1,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.984999,81.63676,relu,32,0.41666666666666663,500,16,1,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674774169922,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,16,1,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,195.8491973876953,0.0,0.0,0.0,0.0,0.0,13.96068286895752,195.8491973876953,203.30455322265624,0.0,1.1333333,0.23958333,0.3901194,0.0,13.419249,203.30453,relu,32,0.41666666666666663,500,16,1,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,57.16961669921875,0.0,1.0,1.0,1.0,0.0,7.5137939453125,57.16961669921875,60.76742401123047,0.0125,1.0478262,0.78125,0.8899002,0.0,6.5842276,60.767418,relu,32,0.41666666666666663,500,16,1,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,105.4155502319336,0.0,1.600000023841858,0.4000000059604645,0.64000004529953,0.0,10.20669174194336,105.4155502319336,118.95304260253906,0.0,1.2103175,0.47916666,0.68577075,0.0,9.967474,118.95304,relu,32,0.41666666666666663,500,16,1,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674621582031,0.0,1.0,1.0,1.0,0.0,8.985001,81.63674,relu,32,0.41666666666666663,500,16,1,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.985,81.63676,relu,32,0.41666666666666663,500,16,1,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985001,81.63676,relu,32,0.41666666666666663,500,16,1,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,389.3624572753906,0.0,0.0,0.0,0.0,0.0,19.68466567993164,389.3624572753906,642.807861328125,0.0,1.0,0.114583336,0.19275104,0.0,22.818947,642.80786,relu,32,0.41666666666666663,500,16,1,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,6.052760124206543,0.0,1.0,1.0,1.0,0.0,2.229053020477295,6.052760124206543,65.01184539794922,0.0,1.0119047,0.8958333,0.9498876,0.0,6.126387,65.01185,relu,32,0.41666666666666663,500,16,1,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,143.16880798339844,0.0,0.0,0.0,0.0,0.0,11.93138599395752,143.16880798339844,143.74830322265626,0.0,1.1306471,0.45833334,0.65173465,0.0,10.93281,143.74832,relu,32,0.41666666666666663,500,16,1,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63675,relu,32,0.41666666666666663,500,16,2,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63674926757812,0.0,1.0,1.0,1.0,0.0,8.985,81.63674,relu,32,0.41666666666666663,500,16,2,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,83.7564926147461,0.0,1.0,1.0,1.0,0.0,9.114999771118164,83.7564926147461,81.63675231933594,0.0,1.0,1.0,1.0,0.0,8.984999,81.63675,relu,32,0.41666666666666663,500,16,2,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,80.97291564941406,0.0,1.0526316165924072,1.0,1.0256409645080566,0.0,8.949562072753906,80.97291564941406,163.9923065185547,0.0,1.0350877,0.47916666,0.64307344,0.0,11.1792965,163.99231,relu,32,0.41666666666666663,500,16,2,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,48.15694808959961,0.0,1.0,1.0,1.0,0.0,6.880729675292969,48.15694808959961,77.1544906616211,0.0,1.0544444,0.8020833,0.9110276,0.0,7.460595,77.154495,relu,32,0.41666666666666663,500,16,2,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,35.666011810302734,0.0,1.0,1.0,1.0,0.0,5.8979973793029785,35.666011810302734,168.15588989257813,0.0,1.051282,0.47916666,0.6548148,0.0,10.752589,168.15588,relu,32,0.41666666666666663,500,16,2,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
