round_epochs,val_loss,val_acc,val_precision,val_recall,val_f1score,val_matthews,val_rmse,val_mean_squared_error,loss,acc,precision,recall,f1score,matthews,rmse,mean_squared_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neuron,last_activation,losses,lr,optimizer
500,0.14174811618668692,0.0,0.0,0.0,0.0,0.0,0.32108020656449454,0.14174811618668692,0.13939191102044654,0.0002857959416976279,0.0,0.0,0.0,0.0,0.31917454359803277,0.13939191102044654,relu,32,0.0,500,4,0,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.013006297565996647,0.0,0.09612838200160435,0.11454694175720215,0.1019118150983538,0.5829817222867694,0.09193184431961604,0.013006297565996647,0.013205775169687088,0.0005715918833952558,0.10319270935014985,0.1208258844437208,0.10820220558600413,0.5407630324057082,0.09294756381817973,0.013205775169687088,relu,32,0.0,500,4,0,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.1434482498254095,0.0,0.0,0.0,0.0,0.0,0.3236758352347783,0.1434482498254095,0.1413549917038593,0.0002857959416976279,0.0,0.0,0.0,0.0,0.32186423586620266,0.1413549917038593,relu,32,0.0,500,4,0,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208323917784,0.0002857959416976279,0.20891683339800077,1.0,0.3394869840223471,0.0,0.6303993433705396,0.43568208323917784,relu,32,0.0,500,4,1,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820873190042,0.0002857959416976279,0.20891683340651815,0.99999999781955,0.3400422806022984,0.0,0.6303993406109075,0.4356820873190042,relu,32,0.0,500,4,1,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820874637997,0.0002857959416976279,0.20891683340651815,1.0,0.3403224386498396,0.0,0.6303993377661017,0.4356820874637997,relu,32,0.0,500,4,1,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.06142904392736299,0.0,0.0,0.0,0.0,0.0,0.19190907154764447,0.06142904392736299,0.056395522146037255,0.0002857959416976279,0.0,0.0,0.0,0.0,0.18180174750408196,0.056395522146037255,relu,32,0.0,500,4,1,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.007289081625640392,0.0,0.20394904490879603,0.23555193029131208,0.21692647743225096,0.747013181413923,0.0681393175806318,0.007289081625640392,0.006775519056895135,0.0005715918833952558,0.21912408243011972,0.24959675118936134,0.22780570979798376,0.7317659612995244,0.06579412714766925,0.006775519056895135,relu,32,0.0,500,4,1,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.1323780352473259,0.0,0.0,0.0,0.0,0.0,0.31733182743617466,0.1323780352473259,0.12947416275731152,0.0002857959416976279,0.0,0.0,0.0,0.0,0.3148193699899964,0.12947416275731152,relu,32,0.0,500,4,1,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208761711263,0.0002857959416976279,0.20891683338096598,0.9968562435511011,0.33988633902626875,0.0,0.6303993396399259,0.43568208761711263,relu,32,0.0,500,4,1,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820842016421,0.0002857959416976279,0.2089168333894834,0.9999999985350102,0.3398358823146504,0.0,0.630399338685979,0.4356820842016421,relu,32,0.0,500,4,1,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208469565034,0.0002857959416976279,0.2089168333894834,0.9999999974447852,0.33887603453105775,0.0,0.6303993359774513,0.43568208469565034,relu,32,0.0,500,4,1,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.07796209425159863,0.0,0.0,0.0,0.0,0.0,0.21698665402616774,0.07796209425159863,0.07558770605319566,0.0002857959416976279,0.0,0.0,0.0,0.0,0.2128468169148018,0.07558770605319566,relu,32,0.0,500,4,1,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.005972712353404079,0.0,0.23816681480407714,0.26739229365757533,0.2500332112993513,0.7761837964739118,0.060141537393842426,0.005972712353404079,0.005260226858003109,0.0005715918833952558,0.24260831853600018,0.2576600991511011,0.245945263603954,0.7616852047478141,0.056833406694704006,0.005260226858003109,relu,32,0.0,500,4,1,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.04703083707179342,0.0,0.0,0.0,0.0,0.0,0.15563108372688295,0.04703083707179342,0.04605377554280242,0.0002857959416976279,0.0,0.0,0.0,0.0,0.1504507977031033,0.04605377554280242,relu,32,0.0,500,4,1,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820868846177,0.0002857959416976279,0.20891683341503553,1.0,0.3393081815353834,0.0,0.6303993396910302,0.4356820868846177,relu,32,0.0,500,4,1,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820864757833,0.0002857959416976279,0.20891683339800077,1.0,0.3388493791516422,0.0,0.6303993380386579,0.4356820864757833,relu,32,0.0,500,4,1,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820835458036,0.0002857959416976279,0.2089168333894834,0.9999999996252351,0.3391310864003872,0.0,0.6303993384815618,0.4356820835458036,relu,32,0.0,500,4,1,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.037684113649385315,0.0,0.0,0.0,0.0,0.0,0.14029510879516602,0.037684113649385315,0.0371546866662351,0.0002857959416976279,0.0,0.0,0.0,0.0,0.1376745839712108,0.0371546866662351,relu,32,0.0,500,4,1,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.00712683059488024,0.0,0.24519085121154785,0.252371885572161,0.24692863845825194,0.7168155038697379,0.06567767253092358,0.00712683059488024,0.006595963844696763,0.0005715918833952558,0.24177633452906067,0.2562934745845198,0.24545292083145245,0.7130594872413073,0.06343377597372372,0.006595963844696763,relu,32,0.0,500,4,1,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.11635514695303781,0.0,0.0,0.0,0.0,0.0,0.27007758053711484,0.11635514695303781,0.11377900864829946,0.0002857959416976279,0.0,0.0,0.0,0.0,0.2667566843673685,0.11377900864829946,relu,32,0.0,500,4,1,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208512151946,0.0002857959416976279,0.20891683339800077,1.0,0.3399431376363182,0.0,0.6303993379364493,0.43568208512151946,relu,32,0.0,500,4,2,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820870379306,0.0002857959416976279,0.20891683340651815,1.0,0.3406733871187677,0.0,0.630399342109967,0.4356820870379306,relu,32,0.0,500,4,2,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820870294132,0.0002857959416976279,0.2089168333894834,0.9999999996252351,0.3399483526509365,0.0,0.6303993390777787,0.4356820870294132,relu,32,0.0,500,4,2,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.06000983127100127,0.0,0.0,0.0,0.0,0.0,0.17944232416152955,0.06000983127100127,0.05847755244635759,0.0002857959416976279,0.0,0.0,0.0,0.0,0.17559050034202484,0.05847755244635759,relu,32,0.0,500,4,2,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.006203835067472288,0.0,0.21613424328395298,0.24483991268702915,0.22804767254420688,0.7745863887241908,0.061160394783530914,0.006203835067472288,0.0055562062138411,0.0005715918833952558,0.24414984339746484,0.25154978886915297,0.24476463979024415,0.7496279715026709,0.05840664127829348,0.0055562062138411,relu,32,0.0,500,4,2,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.07668352112599781,0.0,0.0,0.0,0.0,0.0,0.20902646006856646,0.07668352112599781,0.07424804393897298,0.0002857959416976279,0.0,0.0,0.0,0.0,0.20327913397020803,0.07424804393897298,relu,32,0.0,500,4,2,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820858369796,0.0002857959416976279,0.20891683339800077,0.999999998909775,0.34039016838378994,0.0,0.6303993414796806,0.4356820858369796,relu,32,0.0,500,4,2,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820841420204,0.0002857959416976279,0.20891683341503553,1.0,0.3404601149028899,0.0,0.630399340576838,0.4356820841420204,relu,32,0.0,500,4,2,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208477230674,0.0002857959416976279,0.20891683339800077,1.0,0.3401768272282158,0.0,0.6303993415137501,0.43568208477230674,relu,32,0.0,500,4,2,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.04870893835595676,0.0,0.0,0.0,0.0,0.0,0.16242072890486037,0.04870893835595676,0.04705215125816078,0.0002857959416976279,0.0,0.0,0.0,0.0,0.15862897501379533,0.04705215125816078,relu,32,0.0,500,4,2,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.006763962171971798,0.0,0.26336178507123675,0.2797278949192592,0.26867800412859233,0.752473276410784,0.06413704655000142,0.006763962171971798,0.006190537348286885,0.0005715918833952558,0.2807471525945061,0.29332866979415295,0.2816263246141048,0.7455038821298622,0.06125669414084378,0.006190537348286885,relu,32,0.0,500,4,2,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.04370011591485568,0.0,0.0,0.0,0.0,0.0,0.15014458381278173,0.04370011591485568,0.0440830245984558,0.0002857959416976279,0.0,0.0,0.0,0.0,0.1501837381808272,0.0440830245984558,relu,32,0.0,500,4,2,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208557294075,0.0002857959416976279,0.20891683338096598,0.996856244641326,0.3399570097954623,0.0,0.6303993458746501,0.43568208557294075,relu,32,0.0,500,4,2,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208705496536,0.0002857959416976279,0.20891683339800077,0.999999998909775,0.33779438164071307,0.0,0.630399342757288,0.43568208705496536,relu,32,0.0,500,4,2,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820852577976,0.0002857959416976279,0.20891683339800077,0.999999998909775,0.34065522620186667,0.0,0.6303993329963673,0.4356820852577976,relu,32,0.0,500,4,2,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.022558878353663853,0.0,0.005224490029471261,0.006095238276890346,0.005626371656145368,0.20652493507521494,0.11792712307827813,0.022558878353663853,0.02263788076473768,0.0002857959416976279,0.005430122517490087,0.0020640818399509453,0.0029788725919197476,0.15669417319109727,0.11897528706005077,0.02263788076473768,relu,32,0.0,500,4,2,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.005759023340685027,0.0,0.2472951592036656,0.2719637222290039,0.256944639478411,0.7713215070452009,0.059386081968035014,0.005759023340685027,0.0051077915353966155,0.0005715918833952558,0.25891730961850046,0.26140142781763764,0.25706221124518763,0.7653334378582916,0.055985569612158476,0.0051077915353966155,relu,32,0.0,500,4,2,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.022850389399698804,0.0,0.05180952508108957,0.02716734777178083,0.034477160317557196,0.34674554542132785,0.11437826991932733,0.022850389399698804,0.02176417742817785,0.0005715918833952558,0.0761687008099203,0.041771572772078124,0.05153127730523017,0.3445318138541478,0.11384375404037383,0.02176417742817785,relu,32,0.0,500,4,2,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208307734757,0.0002857959416976279,0.20891683339800077,0.99999999781955,0.33839900700083186,0.0,0.6303993403042818,0.43568208307734757,relu,32,0.0,500,4,3,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820868846177,0.0002857959416976279,0.20891683338096598,0.987710774507002,0.3393585387554534,0.0,0.6303993387881877,0.4356820868846177,relu,32,0.0,500,4,3,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820855303538,0.0002857959416976279,0.20891683341503553,1.0,0.3397660249981004,0.0,0.6303993419907236,0.4356820855303538,relu,32,0.0,500,4,3,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.03491385377943516,0.0,0.0,0.0,0.0,0.07942494228907994,0.13852567208664757,0.03491385377943516,0.03625462476561225,0.0002857959416976279,0.0,0.0,0.0,0.0295819508480869,0.13977393428319929,0.03625462476561225,relu,32,0.0,500,4,3,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.006175852341843503,0.0,0.2665690413883754,0.28084535598754884,0.2684968752179827,0.7567966254098075,0.06136996563417571,0.006175852341843503,0.005309724669424946,0.0005715918833952558,0.260692901562268,0.2666890769728459,0.2610362203811434,0.768989642574706,0.05761075774689476,0.005309724669424946,relu,32,0.0,500,4,3,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.11986285191774368,0.0,0.0,0.0,0.0,0.0,0.2890388917241778,0.11986285191774368,0.11804770026276132,0.0002857959416976279,0.0,0.0,0.0,0.0,0.28702193113625746,0.11804770026276132,relu,32,0.0,500,4,3,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820858369796,0.0002857959416976279,0.2089168333894834,0.990854529490911,0.3390451319032344,0.0,0.6303993421270017,0.4356820858369796,relu,32,0.0,500,4,3,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820835202515,0.0002857959416976279,0.20891683339800077,1.0,0.34039168481862214,0.0,0.6303993401339341,0.4356820835202515,relu,32,0.0,500,4,3,32,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208581994483,0.0002857959416976279,0.20891683340651815,1.0,0.34004386878756326,0.0,0.6303993398273083,0.43568208581994483,relu,32,0.0,500,4,3,32,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.013776099354028702,0.0,0.10414149911063059,0.09499864169529507,0.09767026547023228,0.5972738386562892,0.09059667640072959,0.013776099354028702,0.01333799437737126,0.0005715918833952558,0.11750840588820666,0.10326496258092696,0.10775558803380643,0.5872296122959185,0.0902448694287419,0.01333799437737126,relu,32,0.0,500,4,3,32,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.005882547280618123,0.0,0.2543653725215367,0.2801922945295061,0.2640594160897391,0.7531880482264928,0.05958701672298568,0.005882547280618123,0.005081362986793967,0.0005715918833952558,0.27700808587228276,0.2846382464228715,0.27554130956219686,0.7676719519437194,0.055694501560631736,0.005081362986793967,relu,32,0.0,500,4,3,32,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.08558909704004015,0.0,0.0,0.0,0.0,0.0,0.22989242941992624,0.08558909704004015,0.08248765364600168,0.0002857959416976279,0.0,0.0,0.0,0.0,0.22380823342416517,0.08248765364600168,relu,32,0.0,500,4,3,32,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.435682084755272,0.0002857959416976279,0.20891683341503553,1.0,0.34008523068042373,0.0,0.6303993417181672,0.435682084755272,relu,32,0.0,500,4,3,64,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.43568208256630464,0.0002857959416976279,0.2089168334320703,1.0,0.34009273749278185,0.0,0.6303993413348851,0.43568208256630464,relu,32,0.0,500,4,3,64,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820842016421,0.0002857959416976279,0.20891683340651815,1.0,0.33980282808106504,0.0,0.6303993380386579,0.4356820842016421,relu,32,0.0,500,4,3,64,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.013111105723040445,0.0,0.1414921351841518,0.15394830213274274,0.14531727763584681,0.56361137846538,0.08938037438903536,0.013111105723040445,0.012851296378675955,0.0005715918833952558,0.13183762925663958,0.15848948254384937,0.14017458294554758,0.557191225606123,0.08914035186490933,0.012851296378675955,relu,32,0.0,500,4,3,64,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.005991756334900856,0.0,0.24228835705348423,0.2719637222290039,0.2544603696550642,0.7636590238298688,0.060370169090373176,0.005991756334900856,0.005480961377856757,0.0005715918833952558,0.27089689376865944,0.2721816420248489,0.265621938034956,0.7610438018057748,0.0578288422137814,0.005480961377856757,relu,32,0.0,500,4,3,64,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.029072815752455166,0.0,0.03352381025041853,0.017414966583251954,0.02275555147443499,0.24461161713940757,0.1293738772528512,0.029072815752455166,0.028065749674835317,0.0002857959416976279,0.03666897943000107,0.017736009816913544,0.021865196587801592,0.18774567797000696,0.12857419764290334,0.028065749674835317,relu,32,0.0,500,4,3,64,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820864928181,0.0002857959416976279,0.20891683338096598,0.996856244641326,0.34087804638681907,0.0,0.6303993376127888,0.4356820864928181,relu,32,0.0,500,4,4,16,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820848830327,0.0002857959416976279,0.20891683341503553,0.999999998909775,0.3395982247892534,0.0,0.6303993394695783,0.4356820848830327,relu,32,0.0,500,4,4,16,softmax,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820863395052,0.0002857959416976279,0.20891683339800077,0.999999998909775,0.33948952158916745,0.0,0.6303993461472064,0.4356820863395052,relu,32,0.0,500,4,4,16,softmax,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.031943806420479504,0.0,0.0,0.0,0.0,0.0,0.13693315058095115,0.031943806420479504,0.03161928163924944,0.0002857959416976279,0.0,0.0,0.0,0.008850462677206915,0.13773869929628121,0.03161928163924944,relu,32,0.0,500,4,4,16,linear,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
500,0.0058465410454997,0.0,0.24776219831194196,0.2801922945295061,0.2608521603175572,0.7617457340785435,0.05939179985012327,0.0058465410454997,0.005152518107340477,0.0005715918833952558,0.26171205083143034,0.27506432944824094,0.26491136679004756,0.772000071814347,0.05622029844719398,0.005152518107340477,relu,32,0.0,500,4,4,16,linear,mean_squared_error,0.01,<class 'keras.optimizers.Adam'>
500,0.09571480744225638,0.0,0.0,0.0,0.0,0.0,0.2464522911310196,0.09571480744225638,0.0939841860573644,0.0002857959416976279,0.0,0.0,0.0,0.0,0.24284553205023224,0.0939841860573644,relu,32,0.0,500,4,4,16,linear,mean_squared_error,0.0005,<class 'keras.optimizers.Adam'>
500,0.4345960745130266,0.0,0.20800000006811958,1.0,0.34120350129263743,0.0,0.6285313116482326,0.4345960745130266,0.4356820862372966,0.0002857959416976279,0.20891683340651815,1.0,0.3402407226749201,0.0,0.6303993349553654,0.4356820862372966,relu,32,0.0,500,4,4,32,softmax,mean_squared_error,0.001,<class 'keras.optimizers.Adam'>
