25,72.8155339805825,66.306319177975,100.029310951752,75.5921398034951
35,76.7263427109974,64.3023735888322,104.402090821501,78.3004575114378
45,77.720207253886,61.7015641062904,109.781208815935,79.6677416935423
55,77.319587628866,59.3770898381848,112.391774910652,77.8579464486612
65,76.530612244898,56.8377856965326,114.045049655653,74.9195979899498
75,74.4416873449131,54.3110008278597,116.078233112544,71.5352133803345
25,72.8155339805825,66.3128861505635,102.432712277661,74.3496587414685
25,61.7283950617284,67.102283116038,99.442265953556,73.7928448211205
25,72.8155339805825,66.3065273070778,100.139014424266,75.4968874221856
25,72.8155339805825,66.3276276190431,91.9121967100272,69.2461561539038
25,72.8155339805825,66.3180154839881,96.2397727826407,76.8619215480387
25,72.8155339805825,50.2605615214553,94.8894726017785,76.0024000600015
25,72.8155339805825,82.3515452336256,103.527346030366,73.787294682367
25,72.8155339805825,66.2768516204593,104.027546856555,73.1799294982374
25,72.8155339805825,66.2855635318574,108.04722490325,81.8255456386409
25,72.8155339805825,66.3068187393927,99.9118828335672,75.6881422035551
25,84.0336134453782,66.8284024004489,100.434549487333,77.3179329483237
25,72.8155339805825,66.2978754664108,98.0740430919532,76.4306607665192
35,76.7263427109974,64.3079579100859,106.484835197803,76.6369159228981
35,65.5021834061135,63.7752869279155,104.441167921977,77.1716792919823
35,76.7263427109974,64.3129190644351,104.546692513467,78.198454961374
35,76.7263427109974,64.306303355264,95.8102152553814,72.1284782119553
35,76.7263427109974,64.2886908862486,100.097894755061,80.5917647941198
35,76.7263427109974,48.9737355659782,100.091588828182,79.7674941873547
35,76.7263427109974,79.6191133175437,107.662822339789,75.9633990849771
35,76.7263427109974,64.2970536182647,109.274016465796,74.3993099827496
35,76.7263427109974,64.2975750471896,112.998309573124,84.4281107027676
35,76.7263427109974,64.292319662214,104.25668718641,78.4039600990025
35,87.9765395894428,64.2201681813146,104.125517843828,79.3332333308333
35,76.7263427109974,64.2956844923816,102.877118081798,79.5687392184804
45,77.720207253886,61.7052157433014,111.6223977028,77.6621915547889
45,66.5188470066519,61.751332944344,110.159858996475,78.7129678241956
45,77.720207253886,61.7123735226555,109.913097178079,79.542488562214
45,77.720207253886,61.7070814644478,100.589115377235,73.9589739743494
45,77.720207253886,61.7003631237204,105.728179568126,82.2440561014025
45,77.720207253886,47.2034575306503,105.256881422036,81.8090452261306
45,77.720207253886,76.1886429998569,113.433572202941,76.855921398035
45,77.720207253886,61.6885365453834,115.804377966592,74.7410935273382
45,77.720207253886,61.695654999144,118.781743569563,85.5268881722043
45,77.720207253886,61.6912535659515,109.640068923801,79.7929948248706
45,88.7573964497041,61.240685509824,109.265538018272,80.4530113252831
45,77.720207253886,61.6971221958349,108.393167621398,81.2412810320258
55,77.319587628866,59.3801410275739,113.995919665433,75.5351383784595
55,66.079295154185,59.2026317431274,112.887893389388,77.1199279981999
55,77.319587628866,59.3941326784228,112.646583606451,77.7049426235656
55,77.319587628866,59.3724951570123,102.641811975532,72.7347933698342
55,77.319587628866,59.3640961162892,107.539444300061,81.332783319583
55,77.319587628866,45.6547599059057,107.847827978645,80.792019800495
55,77.319587628866,73.0853213433528,116.224195721172,74.583964599115
55,77.319587628866,59.3873329301851,119.190204173709,72.038400960024
55,77.319587628866,59.3806452068755,121.767131387587,83.2318307957699
55,77.319587628866,59.3601239350891,112.115704055392,78.0124503112578
55,88.4955752212389,59.1090333731769,111.757276180425,78.4894622365559
55,77.319587628866,59.3737593379347,110.818557285638,79.7734943373584
65,76.530612244898,56.8400322654567,116.060580414766,72.3255081377034
65,65.2173913043478,56.1127799206249,114.681181735426,74.3111077776944
65,76.530612244898,56.8571489500608,114.470461633664,74.7317182929573
65,76.530612244898,56.8325297624317,103.732514924126,70.5684392109803
65,76.530612244898,56.8263364093846,108.488299803403,79.4374859371484
65,76.530612244898,43.9312009568363,109.438711671117,78.5299632490812
65,76.530612244898,69.7329323549585,118.183491607751,71.2573314332858
65,76.530612244898,56.8478740094478,123.763227904227,66.7940448511213
65,76.530612244898,56.8417555368534,124.104942777022,79.5057376434411
65,76.530612244898,56.818797236418,113.613985490302,75.1091277281932
65,87.4635568513119,56.1907008360183,113.457834252874,75.4301357533938
65,76.530612244898,56.8354789740814,112.140685870088,77.1364284107103
75,74.4416873449131,54.3127387534935,118.762281370467,68.6554413860346
75,63.2911392405063,54.3240452082769,116.63698933911,70.7932948323708
75,74.4416873449131,54.3342775625525,116.719712768939,71.3048076201905
75,74.4416873449131,54.3054904436548,104.97207859301,68.0794269856746
75,74.4416873449131,54.2982468547347,108.36801330481,78.0604515112878
75,74.4416873449131,42.2157509267573,111.135106735877,75.713642841071
75,74.4416873449131,66.3935552960152,120.684711147629,67.5127128178204
75,74.4416873449131,54.3207838228935,129.502171136368,61.0840771019275
75,74.4416873449131,54.3152012549328,127.122748964247,75.054376359409
75,74.4416873449131,54.2889560174516,115.431507989192,71.7675691892297
75,85.4700854700855,53.5971521441907,115.393893561625,72.0529513237831
75,74.4416873449131,54.3093194293174,113.637961098281,74.0610515262882
25,61.7283950617284,50.9377124592681,86.2393688708197,67.6343658591465
25,61.7283950617284,50.9051601711275,79.0321543090124,65.8049201230031
25,84.0336134453782,50.7008256537913,91.1622541265779,73.2657316432911
25,84.0336134453782,50.6816022721585,85.7711897151361,73.4138603465087
25,61.7283950617284,50.8556512893787,84.7966637310263,67.9063976599415
25,61.7283950617284,50.8205662527929,78.8305367428,65.9845496137403
25,84.0336134453782,50.675877982685,90.3653360294682,73.422485562139
25,84.0336134453782,50.6557877499747,85.2265132471008,73.5726393159829
25,61.7283950617284,50.9253387963578,99.2369603054509,77.9531988299707
25,61.7283950617284,50.8967332158203,90.6843605626223,74.9401485037126
25,84.0336134453782,50.6967795698067,106.303056452816,85.7728943223581
25,84.0336134453782,50.6766132452569,99.8037837181884,85.124878121953
25,61.7283950617284,50.842116418224,98.2079964370243,78.235205880147
25,61.7283950617284,50.8111515752879,90.7887862145007,75.1556288907223
25,84.0336134453782,50.671158407137,105.306921998893,85.9993999849996
25,84.0336134453782,50.6500699901013,99.1054404169093,85.3341333533338
25,61.7283950617284,50.9766700379765,93.7001193071064,66.7347933698342
25,61.7283950617284,50.9613654149614,88.5693274806097,67.7086927173179
25,84.0336134453782,50.7139291189078,95.7288774916002,68.9468236705918
25,84.0336134453782,50.7077426685182,90.4479621822006,71.2985074626866
25,61.7283950617284,50.8994746964926,92.7874943265334,67.0541513537838
25,61.7283950617284,50.8831443476025,88.358426537983,67.9765994149854
25,84.0336134453782,50.6895629060503,94.347414584241,69.2235805895147
25,84.0336134453782,50.6833796224999,90.1767364408829,71.5110627765694
25,61.7283950617284,50.9721685451168,109.462966471069,78.4819620490512
25,61.7283950617284,50.9558589774603,102.866958271895,78.5254631365784
25,84.0336134453782,50.7065311770201,111.914494491576,82.0378009450236
25,84.0336134453782,50.6989789696303,106.760982929068,84.3898597464937
25,61.7283950617284,50.8936228161197,108.168192864615,78.8427210680267
25,61.7283950617284,50.8761542880462,102.560497517593,78.8262206555164
25,84.0336134453782,50.6824130481344,111.15482451668,82.3333083327083
25,84.0336134453782,50.6746820374594,106.474570572129,84.6133653341333
25,61.7283950617284,83.313624265101,94.212099426197,66.8342458561464
25,61.7283950617284,83.2697508288537,89.8684828976394,68.9240981024525
25,84.0336134453782,82.9633233112969,95.5602570541792,70.4039600990025
25,84.0336134453782,82.9489702351589,90.4425885928047,73.0459761494037
25,61.7283950617284,83.277739230622,93.9938144329897,66.999924998125
25,61.7283950617284,83.2333011332089,89.8931586691729,69.0361509037726
25,84.0336134453782,82.9404417923128,94.8442910510965,70.5825395634891
25,84.0336134453782,82.9260004124457,90.2881749010017,73.2090302257556
25,61.7283950617284,83.2978609149326,110.876127057816,78.8989724743118
25,61.7283950617284,83.251860685154,105.616499175366,80.5122628065702
25,84.0336134453782,82.9642296054782,111.429055389306,82.9513237830946
25,84.0336134453782,82.9474291383099,107.348521493936,85.6311407785195
25,61.7283950617284,83.2615922705926,110.545695085676,79.0737268431711
25,61.7283950617284,83.2147090973981,105.598422950264,80.6465161629041
25,84.0336134453782,82.9409408260523,110.984454386641,83.2243306082652
25,84.0336134453782,82.9239098174492,107.248560427494,85.8846471161779
25,61.7283950617284,83.331386051131,102.776151878024,60.9971499287482
